cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100
166.5433628,273.1301496,83.1105125,61.05672857,22.97464386,101.0230784,798.5384974,76.91168417,52.62120733,20.74268915,76.12057635,16.39213544,185.1512881,101.239921,1576.535231,121.1931142,202.2716082,1180.015986,39.45870654,55.27210357,28.65150035,41.6683944,83.52209859,35.10860211,82.99223899,150.5462809,331.1332393,8.621734404,26.02115832,153.3491839,1066.267731,28.05972431,33.24594468,421.7087078,21.08830207,324.4152126,26.03953298,9.51480487,50.03819662,377.1970931,96.11698202,84.65635731,126.1450866,78.00580409,893.2754171,181.3631857,121.678627,30.24453174,62.5341284,23.6258195,41.7142059,43.37789851,34.83074533,41.23496905,76.52995137,251.1488327,382.4442012,64.86431701,416.2667435,286.0060734,390.2397381,311.5141696,108.5113215,8.08320893,125.9214927,30.56773749,86.16748103,257.7672077,106.6655423,121.5258573,272.9414831,43.82348871,589.6873968,59.27598782,62.9974634,74.74540902,222.2269877,246.4692793,67.87662019,138.8012043,239.7006214,72.1122363,91.49631775,59.17172062,145.0200991,52.76890889,400.2973987,72.98855997,77.27293607,226.6582993,701.29192,134.9909787,721.2675602,59.93029928,147.2902374,87.63839263,830.2806745,68.09366562,1346.801558,140.3586796
94.30843967,56.71526112,44.23660254,87.99214385,52.95104672,155.5066435,263.6542529,89.99307252,110.335355,139.5276469,24.43018075,122.4391518,110.1607599,233.3943598,153.2506691,51.40133438,246.0278308,63.3827877,58.54236349,26.94421845,363.0486091,165.5233959,240.7368999,98.02530448,52.99010919,2474.075038,32.57938231,27.07405033,322.9665425,70.91958806,205.4387429,21.43866225,132.790003,16.34073261,59.85377408,39.86003288,126.4165795,83.38131442,78.20526764,55.18683178,112.7386603,248.9819767,203.4960582,90.42072683,312.4464767,55.03168003,221.019555,166.4494747,60.31858427,90.89275527,168.8566994,279.5578605,69.96042209,111.237855,149.1565217,133.9369234,196.5482637,57.87987483,53.42806793,248.1024007,95.19678077,21.41255664,85.54064704,600.9979185,18.73583967,8.413557045,62.75906268,85.04258652,195.1804542,17.24094051,23.74517807,90.30701287,157.6479578,223.6992079,18.71068658,82.7542085,132.3454911,36.48662665,26.99669774,251.1850499,42.98873124,452.3963053,364.8588186,79.37738181,32.42656649,10.86504827,200.9102084,76.20893462,665.2923057,659.3682427,34.26772975,97.51030167,84.17290366,996.2689706,533.3170882,76.73136655,40.98083842,278.2482577,28.05620612,194.4694973
424.333258,129.8614916,60.7021814,99.98383448,94.73983989,107.6002265,119.2720226,214.1489264,89.38087795,143.1063566,38.26690389,462.3865844,112.3896803,542.5782833,148.599799,169.3645337,334.6603997,86.23486641,43.7056975,140.8174776,162.2159175,129.3483295,97.11566355,48.5097518,42.5608981,22.05538735,36.06534428,58.99689212,200.0668957,192.5148764,265.3385382,76.386891,75.23212331,18.83976616,294.4412424,254.2289389,30.64354736,87.54918141,29.14031945,340.7797277,78.63915801,28.79636026,185.0532097,80.31330288,115.5772242,23.70447208,118.6223991,80.60298404,94.6764754,39.81939451,78.46842084,62.89271405,85.58761227,135.7767612,535.2691145,218.3045518,80.21229002,23.82685692,16.65458597,130.3750633,235.0513397,1459.663228,201.2843234,125.357165,92.11639363,78.99774212,97.86462382,60.38296248,139.7966055,18.08406906,44.21828514,67.00153716,102.6780722,225.8008281,35.04740109,169.2884505,140.3450423,284.9160783,87.63117899,295.9918471,73.56584257,177.7581565,222.9302519,37.61322262,15.42509893,65.85319913,119.4149697,75.6036428,62.04241046,14.2293065,16.50033324,21.17262571,29.27948298,24.17491226,80.48926814,106.1042755,73.67857924,305.947368,467.2673385,115.4870058
129.6866663,1171.511546,69.34684772,25.69475235,71.34755199,258.4821119,66.1874888,947.6255677,17.79391863,83.32013575,28.78040735,60.65329855,38.85153933,203.7600228,74.55455472,18.34112171,437.8399914,67.96804141,77.55224506,43.52344133,16.36951665,57.88696701,84.44272057,53.10092632,52.21879889,19.87235181,316.9179268,101.3502558,134.4892365,463.1207615,19.96468077,16.52807344,176.9018292,431.8680524,96.46522995,264.8750422,189.9966888,86.75110151,127.5950299,21.70336288,35.09717384,79.11570034,131.169938,79.46313685,29.35460771,66.38990574,193.5439543,105.5371983,40.46587036,23.74190307,59.02833542,365.2983928,48.40091492,127.7298877,138.1548299,91.64705374,972.4269908,104.2299852,62.20506377,198.7163137,107.8040944,102.1129434,20.7914686,69.51711473,54.44327034,250.2580097,80.41934365,406.9167729,303.1688979,106.1814181,176.3780034,194.9850475,157.6340515,179.8095424,35.6983287,74.69757362,91.64080211,121.2141004,126.6409673,92.02253384,68.34406042,29.95651345,35.07612394,46.86924007,197.1815866,126.7050482,518.1066193,735.9782593,29.33573953,68.80667378,137.0601492,640.8042636,15.01678972,303.9311405,86.38920216,67.77969803,190.729183,703.7818505,88.1871122,32.21143514
53.65032562,237.9707732,142.6072943,74.26233495,81.56749309,64.25505274,270.3004659,189.4894215,81.5359764,36.17112086,314.9646686,101.6690588,80.64771242,112.6905763,116.3188025,192.4758994,449.0754387,8.066356095,105.6035982,68.13162512,257.8095405,97.83361048,127.6987415,92.77799651,67.00188622,2009.228075,22.15762205,30.78161631,130.4234626,60.37999553,107.3569889,26.022957,138.0759536,82.44269189,13.17649952,70.69509848,14.8358663,76.93974445,83.63307947,17.62065257,257.8622273,105.6238789,74.49536522,231.6421909,85.33749715,32.17746192,262.411385,153.5272923,32.22083705,158.2568241,154.0165187,93.77575549,192.9752441,948.9468334,236.9535452,888.6679798,454.9855791,54.49406541,103.8488246,39.51831389,115.1693727,76.15727881,139.4043995,68.92568798,57.52646853,60.40471207,165.2139113,33.17053627,36.86539359,25.93874042,15.6624826,204.0294519,260.0568112,104.5328115,81.63308827,182.4075824,51.79938086,192.2614275,152.3011151,13.36554758,133.1069656,49.18258576,38.29664889,193.0894592,148.5585622,284.5178415,495.8169445,155.9546662,30.27547114,181.2539793,90.83598297,35.31289452,82.46654318,48.42501089,35.45349146,30.9636121,83.99058273,19.15923059,12.15431121,242.8376724
84.36282419,109.2868655,553.0163858,30.54713626,688.8357475,142.6680904,87.2472382,337.1497759,76.03985404,32.74783312,37.41102552,62.69776163,18.37228019,44.78585005,128.1516298,30.56406061,161.508957,85.55824214,55.09094531,27.07835455,68.35283664,68.08896749,273.6184928,67.46314532,206.5702717,732.3429571,31.6958611,65.74315469,195.9494123,329.7975825,107.3067071,18.88416329,59.99295847,39.65798368,67.70495753,108.9105093,61.7390518,1345.05974,104.4147073,39.70919085,83.75317875,42.66269523,251.4783328,111.3363783,27.1238492,115.4592915,70.54824392,58.45277992,171.3379427,142.5383563,180.5192384,61.73561628,147.4312952,99.81985893,7.016975705,85.43569494,56.36810157,82.68820326,111.160828,31.39772267,33.93933496,159.2581102,56.1336576,41.22482979,104.5678709,74.2838626,63.07508078,48.61852402,115.4537242,188.6321999,149.5495164,47.73693517,16.56892407,38.83994633,27.54507729,156.5700524,190.0553631,231.2740541,91.64353883,14.72447219,1322.218916,32.07302811,91.35558701,53.54652197,49.728029,466.61979,430.4728304,13.71703792,23.26202185,24.80982402,85.26504021,117.1837531,152.7251441,80.38181761,161.4636784,23.27452874,11.68003489,38.98714274,25.16807686,144.1899798
13.28864995,64.73204341,35.53074664,102.9857373,97.8130731,33.07829167,116.192487,72.78086815,245.1173532,151.2559081,61.73593058,114.8164694,72.78749933,55.44264889,5.732948655,357.5108071,68.78011595,373.693806,505.1942877,25.28735381,171.9509334,64.91991193,372.3020528,69.99003196,114.0881432,93.61626911,169.3316914,9.432350052,92.96571794,98.51334007,464.581395,107.7036266,73.16665076,121.3132178,71.71142894,88.0384401,70.74229348,42.36648393,182.7334541,35.98111267,38.88967642,62.8652218,133.8005018,114.8769115,88.64293815,65.41382716,54.6153815,204.7639588,50.47694694,42.49401408,51.48829754,54.44827785,59.26154092,150.1456828,198.5216682,39.27400034,43.10224969,80.02555624,124.7209977,97.9597036,98.76114703,80.3813686,9.615432108,296.1070718,263.9869179,46.12960572,154.632817,433.4346405,108.8370254,142.8788791,132.420832,41.69875928,253.3546143,34.944523,209.5988335,186.0836161,58.95422504,437.2258658,68.47209503,163.9283996,44.05516991,76.31419253,45.83363099,91.5590835,25.92419187,45.32827869,92.73202539,23.84252272,272.760333,207.0859115,19.58006478,96.10040811,75.8691679,7.97194638,116.3115499,31.57182618,13.89227817,70.79969846,60.95502911,25.83466056
121.9828211,85.20894785,160.5784555,145.1935212,53.88209529,21.85996458,255.6998805,29.53273355,50.95816864,31.77909216,349.1788481,20.64017375,256.9696014,334.6266549,135.6714562,134.0095016,36.25581704,57.19449385,193.7029455,77.42012765,482.3512835,665.5272617,124.311679,57.64405978,116.1245318,186.252157,400.7486732,57.02114296,75.72619014,126.3743851,111.8973924,45.7487716,101.9983109,67.81588383,323.4745964,85.46574396,20.95688354,629.8292878,22.7710094,25.59455833,120.501533,73.11268873,33.12081345,88.38736825,67.12608876,16.37050781,118.0984475,330.3474172,198.4693501,223.4469808,155.8135215,110.5920529,77.51554931,25.63113564,34.11833112,98.93924159,15.09984308,91.54555962,52.27974752,495.0950778,312.6903079,58.90302492,140.5246223,17.86571439,24.70597916,191.9013046,102.7444661,34.17029476,139.5829446,125.360787,88.09667306,140.230405,39.63808319,52.64140426,46.1282169,64.71828129,132.0088742,116.1362507,9.05181117,87.19008797,129.4969634,161.1681719,616.7888135,133.1985151,13.35695878,80.19962985,17.62530688,541.7218478,639.5096801,195.4064597,35.6769151,46.31276384,282.0234551,28.9328015,121.6053594,104.2517961,345.563356,39.9700271,54.88772891,211.4380672
34.42077601,75.87547601,110.184697,34.26584824,27.56944742,344.1126675,76.63236634,82.30168801,538.0054242,49.29450929,323.6652783,19.91178292,105.9202719,36.25565023,23.47425632,116.1894299,280.9735397,120.2289798,40.5970198,31.40675042,18.96327767,141.4173903,65.79707252,128.6324725,480.2362649,198.0628905,8.330326025,38.11041355,125.2409524,92.3608921,73.99861342,21.41712337,314.5926211,60.81442682,82.38349766,307.8627372,19.15708822,47.77703646,76.76766604,27.1422411,22.92138993,51.27485355,49.96915986,85.14970867,63.7387883,108.019027,384.6115958,525.4011318,37.28851075,42.94457231,85.32789765,425.7818774,167.7974469,88.56232584,38.96098688,468.5763,36.25167986,57.70248346,26.38967699,96.01856403,720.8243516,299.8567047,111.9446586,100.8166711,22.07638584,110.4375266,325.8452203,141.6655052,70.32563357,189.0303271,80.65762906,88.17904281,154.8997487,29.37432727,111.0643907,20.04049442,1198.439421,102.3499865,22.34941408,27.49891442,188.1898022,12.8895017,35.99052792,48.57030616,37.2574027,257.8314021,51.68173171,33.85048919,181.1678235,320.374639,424.1220311,125.6374219,230.5488975,248.7269333,34.88545011,47.30052318,71.10410672,97.57591958,54.98180458,257.5627328
30.19948783,23.62860715,272.9372643,202.4922253,37.48791655,110.7299476,66.94718821,205.1579029,47.90441771,31.87062602,468.0057286,139.0220044,102.9302741,419.6051406,57.5429441,175.1738741,39.52872375,56.41227476,368.7643553,40.37704072,159.7875648,35.11379291,237.3384429,154.2891247,15.68956965,17.41945693,195.6954536,34.41208655,236.8997787,10.47814111,1173.29381,75.98051318,186.6810378,28.33152243,373.5864284,150.0652053,59.24155443,3.954289012,42.00079267,69.5591955,35.47532863,144.0706037,8.407032408,102.890714,42.30789013,89.79424205,40.40415588,122.2647458,340.518552,213.2003275,24.52391562,99.93537907,120.1246186,101.0238842,342.6312889,43.83912405,61.22160854,60.05271046,108.9261247,43.66647792,59.3416793,674.9606805,448.3074491,160.8719174,63.68994223,77.09574358,35.47045227,40.23734116,287.3855155,201.0207053,12.75745494,133.9166,752.3180646,65.15090997,105.2943193,150.0978149,82.80616953,40.5987298,41.59225535,126.6553188,30.36021899,311.3840628,157.1124237,182.0033012,112.9695342,189.1693894,983.7461744,132.2577321,60.52999548,50.88284143,582.957057,72.63479527,125.2827567,47.4724288,34.35930513,50.84822096,126.8285527,13.41120347,45.67108795,109.7396358
38.08386035,167.7544815,80.8687669,31.37878943,187.7886432,110.2966337,103.2313439,341.5391214,21.37041554,4.622092518,574.0461949,122.8214427,102.3906297,75.3804874,214.2690922,270.0493393,20.74449083,36.99970575,578.7587746,29.48711234,52.92461108,239.5710667,49.11559359,462.5887947,56.57045737,48.04670552,181.2793569,14.90381086,87.1035665,57.78442155,256.5785923,30.78974611,53.87597802,129.4334042,93.94120998,48.09877787,22.55750298,53.86574695,207.9804008,709.7879548,105.7766044,18.54054194,21.8818439,62.61745685,88.84573353,59.07973026,84.23458167,801.5872269,29.16710139,37.76705964,200.8996492,136.8797951,117.6917521,1021.516761,59.56901185,48.13961892,387.1849614,20.65423471,47.2924877,206.4706519,90.34194938,164.4209565,187.7913357,149.4735316,180.3424595,46.21192788,71.00166399,141.8330805,205.0539793,2378.904736,157.1254987,45.86033498,103.9427259,24.43168236,189.4662779,127.4135889,141.8105143,265.0510771,124.1288497,57.83280183,275.7115707,77.60409692,25.00097302,118.9599018,43.20558374,199.1447458,484.385332,34.91272886,50.89600864,30.66798394,23.48118689,47.35159094,10.5252404,113.7949406,127.8437971,90.60848337,133.8667194,171.5384173,43.68899377,175.1193907
141.1676349,75.49951553,265.3265627,231.2156629,29.98870074,172.9809941,6.470836397,35.75584084,29.67898473,222.5200306,282.4204495,87.28582934,36.75384893,206.1321463,87.11392739,20.07313788,240.1863694,228.1866207,116.4466371,324.4013362,425.1131974,703.3765527,257.9429737,419.6838549,66.08007114,414.2347377,33.47246807,549.4662871,61.6638487,25.46333341,36.72229419,78.93089282,14.36960952,184.9619159,311.620874,17.54592685,545.5479076,421.6394716,63.83572691,140.8493923,36.40139439,54.27971212,121.0263262,232.337965,45.19998498,70.56740303,162.4579034,122.7820439,75.53077116,52.93213803,36.79294166,34.29110423,164.2869044,125.0115895,34.81436706,357.8268653,5.935765153,59.46357881,106.0056805,9.522416791,331.3574715,52.33781751,280.6838095,55.2378149,19.06697013,177.1087291,66.52514957,82.99805753,67.07268879,78.8163265,47.50956138,56.52003659,61.01885731,248.0378403,23.29659734,183.4775752,83.11486796,194.6401164,89.78080299,12.56202535,17.89322257,33.68505202,88.3695447,95.22798028,62.41306481,61.33986105,111.1122635,24.76535834,51.58605259,27.12654091,359.7581892,11.44828926,12.18010352,17.05926565,82.69687877,87.48718874,54.80696755,50.88428648,164.9440601,24.38274832
83.67350654,78.18773797,44.56249777,111.1469066,199.7375667,53.97654259,43.99520973,625.5887836,76.65428552,5.550454352,157.2236028,206.9686868,76.78549554,354.133394,51.93605921,100.1452761,33.33627796,67.46435236,36.34695314,17.00223301,85.91396503,17.38983827,80.06909385,283.2194201,56.54645213,10.06601101,70.89213402,66.31092692,40.23634857,571.4318655,46.01726207,449.4888824,55.83986432,97.2955767,75.98890431,51.64299308,37.88383841,40.36176849,40.23110823,119.785915,62.9056861,72.19189038,88.80089157,85.2564751,27.95019285,78.87581634,44.43747617,80.55307958,39.9798481,63.52690272,74.47798125,1065.935559,14.96249912,103.7336075,83.71465071,49.81558072,43.17083099,90.27256174,132.0608099,71.35732468,22.72652406,196.0958695,135.7622515,44.94570929,176.1738399,112.2842099,62.82610435,126.017156,61.14564501,25.04739298,83.91767574,873.6036207,106.8142924,55.98230093,158.4038129,53.19493782,26.06387082,36.38662863,253.0258114,261.3351794,57.161687,365.9787601,45.6806152,153.5233898,8.16917242,104.6375521,562.6064914,12.17323665,38.62658835,540.0200399,92.98624,399.4593303,133.8644174,649.4980779,85.1774272,75.20768677,11.16808184,29.01316577,52.72861313,232.6973487
74.59915676,307.5349478,647.2683634,174.4161989,114.2560926,20.30503868,248.2936476,557.1937244,66.01738694,69.68472903,227.8511553,79.12946798,18.27578807,29.53277929,295.0327742,417.9045663,67.16414236,198.1588851,18.86829848,67.14806134,61.55351092,113.7879844,51.73260573,62.80980796,98.91316464,33.97026633,32.348271,208.5831801,33.45600077,265.5146763,20.45726363,70.94774705,10.37071739,106.0707505,113.7624224,170.7117367,33.49741435,7.684264148,63.72373653,21.02420994,67.62855485,230.9149523,172.0976186,259.1877994,136.0425024,97.90874315,469.7883362,120.8701046,156.0630687,212.4621875,61.8019538,52.89207106,23.47211408,89.69253389,170.3419255,54.86754273,135.6792882,95.42459882,134.6985963,46.55276024,63.30145522,57.73318419,88.39796954,140.9223393,64.91635568,15.75158205,49.63987362,26.50963913,42.78715143,117.3682284,118.6061643,417.78827,70.30058319,50.46948627,90.0307474,39.80413581,164.3678492,121.1860161,112.8660223,249.3830267,430.4266497,59.37053165,292.8583839,114.6412815,447.5826817,456.8270618,215.4404692,477.7078185,83.15767327,24.8264129,77.15697583,20.96543483,114.7507913,74.43151363,91.6938864,34.28786951,111.3897487,176.1401152,74.07851912,87.73154391
53.60376825,76.07869984,39.4100463,32.58677924,102.346197,29.20558922,24.53250254,116.3817971,158.4129274,199.9335771,28.57734554,467.43612,73.86285873,207.9626292,19.42136123,179.4601294,133.1625771,143.0252112,540.9492979,151.3251674,185.3509514,97.84136196,101.6249247,130.8416985,153.9452514,36.67229794,125.4209836,55.57656973,23.73735647,83.47247748,20.62277339,59.82756357,112.6986056,30.3159255,24.3071237,399.2658585,124.6920837,63.5976828,317.7924904,41.35124468,151.8562592,64.66587642,158.5346967,147.8919296,194.1401934,117.2642014,171.4391935,33.59264309,267.7398574,14.27335965,13.10123614,41.32813961,95.7087436,107.9099693,257.6454335,258.7576429,51.18049867,169.8952735,147.6501156,298.7865186,91.59939469,144.3116799,57.12461467,102.7614974,43.15704757,14.86557304,279.0359293,174.593794,66.70924221,30.48925358,20.75135005,58.4576178,145.7598747,176.2948051,85.75380245,53.95732029,397.9209878,76.12827534,98.07315858,48.93987612,129.6402492,176.699068,156.586855,139.3998801,338.4564327,156.9293396,41.10033406,42.53850141,47.66556204,55.27901894,554.5152605,50.173241,91.34919072,159.5107209,65.58031211,332.1128596,24.2550634,300.1283773,204.4788036,886.1091087
79.04451817,118.7758809,401.9433678,20.91160171,80.01750383,88.16101011,62.10741543,214.0040812,64.95895732,49.79067865,136.11535,75.87738112,126.0099234,19.15234617,102.521969,283.709788,39.39525338,11.21913902,160.784077,13.52302181,69.4475429,372.3110987,37.28867676,24.91607667,109.4618338,128.2053704,74.68873486,129.7654344,118.9946152,376.6282152,248.9199825,230.7954586,47.99040373,18.37078543,78.04993848,27.56136123,262.9144239,51.6004622,73.333731,652.9553233,97.6702169,29.74785566,246.4545072,13.65211988,304.596226,503.7267235,6.868347894,55.91715905,84.46456051,91.7098097,149.3119012,97.02401539,64.65870334,85.62531667,160.1272964,53.7259033,40.89196853,183.7482709,142.6918857,34.97806871,335.4671224,37.62498339,67.15569773,120.5434897,106.8675597,31.41892245,52.77501993,378.2683155,34.24907392,60.46128354,109.8050662,85.4969662,50.73563097,41.2828317,30.89257336,69.48320206,240.057575,473.6038914,258.7525934,44.02048396,277.3746582,116.4081487,73.52356527,26.47282596,81.05137032,68.07218935,257.5553763,179.374034,289.4973055,46.92269272,20.41107555,36.66877846,63.71783023,49.344803,86.67695157,808.0003325,8.801571411,97.70700132,113.6373684,89.37364567
53.96707423,48.8963311,266.3803914,110.543588,173.41748,27.22053593,100.0623098,16.54124589,100.5373558,55.97365909,276.6541415,119.1532359,269.5212967,411.1793116,184.6145574,130.189687,75.43182115,19.65060415,93.93421926,121.6867774,88.04070879,12.21427568,61.02326129,89.12712807,71.91188592,98.94671802,665.2811172,9.814946455,30.16836914,222.4243765,120.9929089,57.3007252,26.60357986,98.05467678,75.65262762,17.73424247,37.59667396,134.3095164,31.72933134,146.5849942,174.9131081,78.05044928,94.39186414,112.6584588,152.1527659,20.49811792,31.18042509,36.75355647,232.3844851,1383.817566,191.4187572,197.9741685,11.17406,28.46802311,52.77047519,92.22974328,55.19416756,215.6363708,105.7706225,12.35847045,70.66289652,30.84291839,79.13645677,334.854626,38.77878456,262.1665557,35.3795599,47.37735534,112.9910769,83.29572103,1082.965479,16.54461985,100.9493057,396.3584319,81.91776472,89.35212093,215.6866046,62.10378447,134.1749006,514.8784411,122.985425,100.2227531,27.59622321,67.03231055,40.93649197,42.85616799,135.9412557,233.8551311,27.12594538,40.20145132,13.25671904,78.82756056,290.8520826,90.85255148,120.9986426,42.74106357,21.71926037,103.2085355,22.39818827,30.64890848
124.3731543,123.85831,96.40468793,208.1019984,73.11158183,115.2401035,37.81387898,27.03409294,104.1272498,31.37764941,183.5225696,14.269672,227.773135,51.51861215,314.3238827,49.28074613,86.80638536,30.29920618,67.00700613,612.1619422,652.0876138,27.77434361,92.70358028,174.519002,480.1111787,100.4357765,418.4616667,162.0554129,51.03719942,116.0522839,30.38457596,109.0823391,118.1685628,95.97056546,417.9817032,40.61453284,684.7034166,189.1869569,100.3164837,33.55107216,13.71439187,26.43275975,104.6150352,49.26971857,27.56907553,381.2147169,34.32556259,36.62416466,44.74179796,220.1034243,62.31834809,305.9994386,123.6172683,277.7650301,59.48471615,30.04065305,11.46812527,50.87761403,19.14605526,121.0413904,57.9092462,63.89490829,29.31317916,65.91645106,15.53416467,286.5822616,38.75298885,40.85927667,105.1629896,64.24301115,72.10576998,291.4230296,14.2823081,84.25845735,53.48872506,141.9731443,120.97317,11.66372574,21.05807173,57.38359456,536.1254701,37.25371706,83.21422527,211.3996353,1395.347284,872.0687478,413.9754635,106.0527717,32.95919436,73.38966545,257.5418172,310.357848,74.91174566,39.57204245,53.58434305,32.65993418,1680.842044,218.7744113,32.54193919,30.36949281
279.4736706,60.51678792,108.7673549,13.86995187,64.77809023,212.5074286,338.0628223,90.64114119,14.72396507,83.49308293,116.1958122,46.02032892,42.67700814,43.71409533,625.3929078,417.4431509,65.11718288,11.29455587,38.76228229,47.69403071,31.71260729,194.4403554,62.57695735,140.8032942,84.78104219,17.65734594,125.0014999,75.83336071,33.99430144,37.75196374,98.5484869,9.984411063,23.92581009,80.63251776,52.29188989,46.30367463,236.240842,84.06444293,148.1225776,17.36183782,215.3990746,68.8510902,54.09859913,54.79726112,168.5550477,17.47745424,8.763322599,15.43621347,292.5106134,114.6577696,238.2792774,141.8089177,911.0700522,188.1037891,90.85887468,85.08994021,100.0697018,356.0230736,540.1215777,423.2640453,91.52618634,14.65619788,19.14681333,32.86535936,68.96119001,39.40148895,25.485836,73.57626548,33.28970533,59.82925146,1005.723131,21.37692047,29.32739246,609.2728394,54.28574086,49.48909781,65.17218581,13.60219154,777.3549543,49.08066067,92.14741051,55.42537098,205.1242253,88.01679541,329.3854331,1664.765974,29.53915127,94.15624189,55.06423074,81.1296829,73.24494063,494.2911283,585.2428658,183.8883108,129.3657498,41.20801371,158.8706629,71.13185227,38.82029497,32.11456334
184.3197713,67.79568363,28.92008406,47.80754106,347.6378391,12.58056944,179.491404,292.1903411,287.1810996,169.9620439,18.2442145,76.47004659,21.25856318,47.8826055,105.4649156,128.6327826,293.1414826,98.99010465,85.16837082,77.11724403,86.08490037,32.10636968,9.903609564,19.15235306,214.8809721,593.1554055,47.76838695,57.19877975,71.32958015,183.9176701,34.16606462,40.3262439,64.36714488,180.2988255,336.0599632,88.91216892,146.6857895,26.11063603,41.8692227,21.18591049,28.42323676,20.77330328,245.34082,56.35729311,130.0037381,138.5292451,24.73099474,117.0612994,291.6157909,73.20774526,82.93960528,86.51570515,61.52846052,72.11810383,127.7383074,113.3925852,45.10682326,57.7884637,1599.617534,13.96599281,233.5050067,273.3416492,17.57736479,60.62925341,25.27588673,32.74613744,120.6693678,166.9058477,62.8756428,90.37101469,81.67063927,134.8770786,9.916697735,718.3602478,65.76627502,60.70479415,627.9453727,47.07331913,137.5046834,68.62137804,80.1591421,39.93864191,171.2315504,409.2045719,152.2180001,30.63985593,29.3271889,246.108388,69.32050542,96.69678539,91.8434213,86.4611441,120.1870419,257.2280743,18.84592559,30.21478459,81.75800606,60.85067534,594.0286814,55.47074693
41.24478342,37.98374327,27.78297415,312.0406537,95.32049572,176.725222,42.41507554,72.35188394,127.0841115,159.4706378,120.6321896,74.7722353,99.21510614,54.69957293,187.6286219,250.1927458,11.67367006,4.285826254,112.2543085,463.3748742,98.3306539,153.2530751,145.3611952,36.13695723,120.4090205,221.718377,37.55127904,633.6539727,106.3694478,38.74577926,134.6466409,288.3595365,87.45423249,98.69854627,81.63861553,123.5198622,39.98637213,75.71498401,43.12481363,90.3614085,27.05913418,82.56403619,247.7496542,137.828764,77.8377403,1268.716641,121.7254249,13.22727414,154.653568,317.1857977,367.8624773,147.3297904,231.4640031,198.7632481,328.1565936,14.45706418,39.90278374,41.65976604,66.73084607,72.14184721,60.15299801,91.59447165,41.90435593,663.4020985,122.5413689,73.08576741,51.97399828,106.0299757,64.71588888,99.98147544,108.3899277,57.00383208,301.9380329,960.9472498,22.64182969,139.2380219,53.52186931,221.6484801,46.14307719,126.2541663,39.45866914,66.92886012,16.83473395,64.31710911,719.1189953,123.8355712,56.39217385,1148.411141,229.7125673,85.60225354,34.03249973,21.97596129,169.344746,62.52980992,887.9365663,90.88325325,73.27771578,51.84860753,26.43749223,92.11119274
13.93209822,66.07455508,18.63257272,46.40179198,466.816247,80.95713014,34.34516235,21.71891888,27.53749354,214.852581,641.7028884,71.49104642,72.00240824,56.46247318,647.4384508,15.03397334,213.6810957,27.75086462,274.2734927,165.428805,177.925982,28.82121183,43.49588412,8.487574036,38.86045775,25.12286399,75.78852052,74.28831166,41.433997,47.86496447,15.61585745,188.9575997,119.2590714,163.3412024,236.8831812,66.69033871,571.3320953,36.00922726,99.3226632,278.7849456,149.175875,42.08279573,38.00203672,261.5417407,61.75960824,52.44398619,36.92986585,125.808237,413.3877926,402.5800984,261.0842765,19.01783098,381.823283,205.5486711,479.9228286,30.78826719,30.23220995,71.38922456,65.82982051,161.5743301,66.33391842,73.53684011,30.9115624,179.4954584,372.6349386,77.13881112,63.56704382,153.5857277,49.09412185,66.58214684,27.90835213,55.55035046,437.3549566,57.93952633,213.173614,20.71403856,289.4963633,45.09942306,13.01230159,83.48737158,32.15137979,107.3311209,86.7333519,1024.027716,159.4310156,324.0166477,327.6180197,100.0052801,83.96642596,16.74206825,172.1796522,249.7424754,37.91163567,31.91061005,226.4117482,203.6317277,50.84078409,44.72555182,55.29054333,389.3874294
